TIME,BARALT,MBS,AIRT,DRAD,LAT,LON,GPS,ALT
23:28:13,49363.0,121.06,-99.0,-24.5,37.415,-108.05833333333334,16374.0,
23:29:14,46799.0,136.9,-99.0,-18.8,37.41833333333334,-108.06166666666667,15560.0,
23:30:14,43700.0,158.68,-99.0,-30.0,37.42333333333333,-108.06333333333333,14781.0,
23:31:14,42257.0,169.9,-99.0,-21.6,37.425,-108.065,14055.0,
23:32:14,39584.0,192.67,-99.0,-20.0,37.42666666666667,-108.06666666666666,13337.0,
23:33:14,37221.0,215.11,-99.0,-26.2,37.43,-108.07166666666667,12654.0,
23:34:14,35748.0,230.29,-99.0,-23.2,37.43833333333333,-108.07333333333334,12034.0,
23:35:14,33554.0,254.71,-99.0,-6.6,37.44166666666667,-108.075,11441.0,
23:36:14,31858.0,275.17,-99.0,-12.5,37.445,-108.07833333333333,10869.0,
23:37:14,30421.0,293.65,-99.0,-16.5,37.446666666666665,-108.08333333333333,10317.0,
23:38:15,28478.0,320.38,-99.0,-12.2,37.44833333333333,-108.09,9774.0,
23:39:16,27152.0,339.85,-99.0,-7.8,37.45,-108.095,9262.0,
23:40:16,25601.0,363.94,-99.0,9.0,37.45166666666667,-108.09833333333333,8763.0,
23:41:16,23924.0,391.66,-99.0,8.0,37.455,-108.10333333333334,8254.0,
23:42:16,22493.0,416.74,-99.0,0.1,37.458333333333336,-108.10333333333334,7807.0,
